AEROENG2001,,,,,,,,,,,,,,
MATH1221,MATH1214,MATH1208,MATH1160,,,,,,,,,,,
GEOLOGY3410,CHEM1310,,,,,,,,,,,,,
CHEMENG2110,MATH2222,CHEMENG2100,,,,,,,,,,,,
CHEMENG3000,,,,,,,,,,,,,,
CHEMENG3001,,,,,,,,,,,,,,
CHEMENG3002,,,,,,,,,,,,,,
CHEMENG3101,MATH3304,CHEMENG2110,,,,,,,,,,,,
CHEMENG3111,MATH3304,COMPSCI1971,COMPSCI1981,CHEMENG2100,COMPSCI1500,COMPSCI1972/COMPSCI1982,COMPSCI1570/COMPSCI1580,,,,,,,
COMPSCI1500,,,,,,,,,,,,,,
CHEMENG3120,CHEMENG2100,CHEMENG2110,,,,,,,,,,,,
CHEMENG3131,CHEMENG3101,CHEMENG3111,CHEMENG3120,,,,,,,,,,,
CHEMENG3141,CHEMENG3101,CHEMENG3120,,,,,,,,,,,,
CHEMENG3150,CHEMENG3101,CHEMENG3111,,,,,,,,,,,,
CHEMENG3200,CHEMENG3120,,,,,,,,,,,,,
CHEMENG4000,,,,,,,,,,,,,,
CHEMENG4001,,,,,,,,,,,,,,
CHEMENG4091,CHEMENG3131,CHEMENG3141,CHEMENG3150,ENGLISH1160,ENGLISH3560,,,,,,,,,
ENGLISH1160,ENGLISH1120,,,,,,,,,,,,,
ENGLISH3560,ENGLISH1120,,,,,,,,,,,,,
CHEMENG4097,CHEMENG3150,CHEMENG4091,CHEMENG4110,,,,,,,,,,,
CHEMENG4110,CHEMENG3131,CHEMENG3141,CHEMENG3150,,,,,,,,,,,
CHEMENG4099,,,,,,,,,,,,,,
CHEMENG4101,STAT3113,CHEMENG3141,CHEMENG4110,,,,,,,,,,,
CHEMENG4130,STAT3113,CHEMENG3131,CHEMENG3141,CHEMENG3150,ENGLISH1160,ENGLISH3560,,,,,,,,
CHEMENG4140,CHEMENG3150,,,,,,,,,,,,,
CHEMENG4150,MATH3304,,,,,,,,,,,,,
CHEMENG4200,CHEMENG3200,,,,,,,,,,,,,
CHEMENG4201,STAT3113,CHEMENG5250,,,,,,,,,,,,
CHEMENG5250,CHEMENG3131,CHEMENG3141,,,,,,,,,,,,
CHEMENG4210,CHEMENG3150,,,,,,,,,,,,,
CHEMENG4220,STAT3113,CHEMENG4210,,,,,,,,,,,,
CHEMENG4241,CHEMENG3150,,,,,,,,,,,,,
CHEMENG4301,PHYSICS1135,,,,,,,,,,,,,
CHEMENG4310/ENGMGT5315/MECHENG5644,,,,,,,,,,,,,,
CHEMENG4311,,,,,,,,,,,,,,
CHEMENG5000,,,,,,,,,,,,,,
CHEMENG5001,,,,,,,,,,,,,,
CHEMENG5010,,,,,,,,,,,,,,
CHEMENG5040,,,,,,,,,,,,,,
CHEMENG5100,CHEMENG3101,,,,,,,,,,,,,
CHEMENG5110,CHEMENG3150,,,,,,,,,,,,,
CHEMENG5120,CHEMENG3131,,,,,,,,,,,,,
CHEMENG5130/ENGMGT4312,,,,,,,,,,,,,,
CHEMENG5150,,,,,,,,,,,,,,
CHEMENG5161,CHEMENG3120,,,,,,,,,,,,,
CHEMENG5170,CHEMENG3131,,,,,,,,,,,,,
CHEMENG5190/ELECENG5350,CHEMENG4110,ELECENG3340,ELECENG3320/ELECENG3321,,,,,,,,,,,
ELECENG3340,ELECENG2800,ELECENG2120,,,,,,,,,,,,
CHEMENG5210,CHEMENG3150,,,,,,,,,,,,,
CHEMENG5220,CHEMENG3120,,,,,,,,,,,,,
CHEMENG5305,CHEMENG3131,,,,,,,,,,,,,
CHEMENG5310,CHEMENG3131,,,,,,,,,,,,,
CHEMENG5315/METENG5310,CERENG3230,CHEMENG3120,,,,,,,,,,,,
CHEMENG5320,CHEM1320,,,,,,,,,,,,,
CHEMENG5325,CHEMENG3150,,,,,,,,,,,,,
CHEMENG5330,CHEMENG3131,,,,,,,,,,,,,
CHEMENG5340,CHEMENG3101,,,,,,,,,,,,,
CHEMENG5350,CHEMENG3131,,,,,,,,,,,,,
CHEMENG5355/ELECENG5355,CHEMENG4110,ELECENG3340,ELECENG3320/ELECENG3321,,,,,,,,,,,
CHEM5810/MSE5810/CHEMENG5810,CHEM1320,,,,,,,,,,,,,
CHEM1000,,,,,,,,,,,,,,
CHEM1001,,,,,,,,,,,,,,
CHEM1100,,,,,,,,,,,,,,
CHEM1110,,,,,,,,,,,,,,
CHEM1301,,,,,,,,,,,,,,
CHEM1510,CHEM1320,CHEM1100,,,,,,,,,,,,
CHEM2000,,,,,,,,,,,,,,
CHEM2001,,,,,,,,,,,,,,
CHEM2002,,,,,,,,,,,,,,
CHEM2010,,,,,,,,,,,,,,
CHEM2100,,,,,,,,,,,,,,
CHEM2219,CHEM2210,CHEM1100,,,,,,,,,,,,
CHEM2220,CHEM2210,,,,,,,,,,,,,
CHEM2229,CHEM1100,CHEM2219,CHEM2220,CHEM2289,,,,,,,,,,
CHEM2289,CHEM2210,CHEM1100,,,,,,,,,,,,
CHEM2310,,,,,,,,,,,,,,
CHEM2319,CHEM1100,CHEM2310,,,,,,,,,,,,
CHEM2320,CHEM2310,,,,,,,,,,,,,
CHEM2510,CHEM1320,CHEM1100,,,,,,,,,,,,
CHEM3100,,,,,,,,,,,,,,
CHEM3319,CHEM1100,CHEM2100,,,,,,,,,,,,
CHEM3410,PHYSICS1111,PHYSICS1135,MATH1215,MATH1221,,,,,,,,,,
CHEM3419,CHEM1100,CHEM3410,,,,,,,,,,,,
CHEM3420,MATH2222,PHYSICS2135,PHYSICS2111,,,,,,,,,,,
PHYSICS2111,PHYSICS1111,PHYSICS1135,MATH1215,MATH1221,,,,,,,,,,
CHEM3429,CHEM1100,CHEM3420,,,,,,,,,,,,
CHEM3430,CHEM3410,,,,,,,,,,,,,
CHEM3459,CHEM1100,CHEM3420,,,,,,,,,,,,
CHEM3510,CHEM1100,CHEM2220,CHEM2510,CHEM3410,,,,,,,,,,
CHEM4000,CHEM1100,,,,,,,,,,,,,
CHEM4001,,,,,,,,,,,,,,
CHEM4010,,,,,,,,,,,,,,
CHEM4099,,,,,,,,,,,,,,
CHEM4210,CHEM2220,,,,,,,,,,,,,
CHEM4220,CHEM2220,,,,,,,,,,,,,
CHEM4297,CHEM1100,CHEM2220,CHEM2229,,,,,,,,,,,
CHEM4310,,,,,,,,,,,,,,
CHEM4410,CHEM3420,,,,,,,,,,,,,
CHEM4420,CHEM3420,,,,,,,,,,,,,
CHEM4510,CHEM3430,CHEM3510,,,,,,,,,,,,
CHEM4610,CHEM2220,,,,,,,,,,,,,
CHEM4619,CHEM1100,CHEM4610,,,,,,,,,,,,
CHEM4620,CHEM4610,,,,,,,,,,,,,
CHEM4630,,,,,,,,,,,,,,
CHEM4710,PHYSICS1111,PHYSICS1135,CHEM2210,,,,,,,,,,,
MSE4810/CHEM4810,CHEM1320,,,,,,,,,,,,,
CHEM4819/MSE4819,CHEM1100,MSE4810/CHEM4810,,,,,,,,,,,,
MSE4850/CHEM4850,CHEM1320,,,,,,,,,,,,,
CHEM5000,CHEM1100,,,,,,,,,,,,,
CHEM5001,,,,,,,,,,,,,,
CHEM5099,,,,,,,,,,,,,,
CHEM5100,,,,,,,,,,,,,,
CHEM5210,CHEM2220,,,,,,,,,,,,,
CHEM5220,CHEM2220,,,,,,,,,,,,,
CHEM5310,,,,,,,,,,,,,,
CHEM5410,CHEM3420,,,,,,,,,,,,,
CHEM5420,MATH2222,PHYSICS2135,PHYSICS2111,,,,,,,,,,,
CHEM5430,CHEM3430,,,,,,,,,,,,,
CHEM5460/MSE5460,,,,,,,,,,,,,,
CHEM5510,CHEM1100,CHEM2220,CHEM2510,CHEM3430,,,,,,,,,,
CHEM5610,CHEM2220,,,,,,,,,,,,,
CHEM5619,CHEM1100,CHEM5610,,,,,,,,,,,,
CHEM5620,CHEM4610,CHEM5610,,,,,,,,,,,,
CHEM5630,,,,,,,,,,,,,,
CHEM5650,CHEM2220,,,,,,,,,,,,,
CHEM5710,CHEM2210,PHYSICS2111,,,,,,,,,,,,
CHEM5819/MSE5819,CHEMENG5310,CHEM5810/MSE5810/CHEMENG5810,CHEM1100,MSE4810/CHEM4810,CHEM5100,,,,,,,,,
MSE5850/CHEM5850,CHEM1320,,,,,,,,,,,,,
CIVENG2001,,,,,,,,,,,,,,
CIVENG2002,,,,,,,,,,,,,,
CIVENG2211,CIVENG2210,,,,,,,,,,,,,
CIVENG2401,MATH1214,MATH1211,MATH1208,,,,,,,,,,,
MATH1208,MATH1140,MATH1120,MATH1160,,,,,,,,,,,
CIVENG2451,,,,,,,,,,,,,,
MATH1212,MATH1215,MATH1221,MATH1210,MATH1140,MATH1120,,,,,,,,,
CIVENG2602/ENVENG2602,ENVENG2601/CIVENG2601,BIOSCI1113,,,,,,,,,,,,
CIVENG3000,,,,,,,,,,,,,,
CIVENG3001,,,,,,,,,,,,,,
CIVENG3116,PHYSICS1135,MATH1215,CIVENG2210,CIVENG2211,GEOLOGY1110/GEOENG1150,,,,,,,,,
GEOLOGY1110/GEOENG1150,,,,,,,,,,,,,,
MECHENG2340,MATH2222,PHYSICS1111,PHYSICS1135,CIVENG2210,,,,,,,,,,
CIVENG3333,CIVENG3330,,,,,,,,,,,,,
CIVENG3334,CIVENG3330,STAT3113,STAT3111,STAT3117,STAT3115,,,,,,,,,
CIVENG3335,CIVENG3330,,,,,,,,,,,,,
CIVENG3500,CIVENG2003/ARCHENG2003,CIVENG2401,,,,,,,,,,,,
CIVENG3615/ENVENG3615,ENVENG2601/CIVENG2601,,,,,,,,,,,,,
CIVENG3715,PHYSICS1135,MATH1215,CIVENG2210,CIVENG3330,GEOLOGY1110/GEOENG1150,,,,,,,,,
CIVENG3842,MATH2222,PHYSICS2135,,,,,,,,,,,,
CIVENG4001,,,,,,,,,,,,,,
CIVENG4097,CIVENG4448/ARCHENG4448,,,,,,,,,,,,,
CIVENG4099,,,,,,,,,,,,,,
CIVENG5000,,,,,,,,,,,,,,
CIVENG5001,,,,,,,,,,,,,,
CIVENG5010,,,,,,,,,,,,,,
ELECENG5070/ENVENG5070/CIVENG5070/COMPENG5070/ENGMGT5070,,,,,,,,,,,,,,
CIVENG5112,CIVENG3116,,,,,,,,,,,,,
CIVENG5113,CIVENG3116,,,,,,,,,,,,,
CIVENG5117,CIVENG3116,,,,,,,,,,,,,
CIVENG5156,CIVENG3116,,,,,,,,,,,,,
CIVENG5250,CIVENG3500,,,,,,,,,,,,,
CIVENG5330,CIVENG3330,,,,,,,,,,,,,
CIVENG5331,CIVENG3330,,,,,,,,,,,,,
CIVENG5332,CIVENG3330,,,,,,,,,,,,,
CIVENG5333,CIVENG3330,,,,,,,,,,,,,
CIVENG5335,CIVENG3330,,,,,,,,,,,,,
CIVENG5337,CIVENG3330,,,,,,,,,,,,,
CIVENG5338,CIVENG3334,,,,,,,,,,,,,
CIVENG5360/ENVENG5360,CIVENG3333,CIVENG3335,CIVENG3615/ENVENG3615,,,,,,,,,,,
CIVENG5404,CIVENG2401,,,,,,,,,,,,,
CIVENG5406,CIVENG2401,,,,,,,,,,,,,
CIVENG5441,,,,,,,,,,,,,,
CIVENG5451,CIVENG4448/ARCHENG4448,CIVENG2451,,,,,,,,,,,,
CIVENG5452,CIVENG4448/ARCHENG4448,ENGMGT1210,ENGMGT3320,,,,,,,,,,,
ENGMGT1210,,,,,,,,,,,,,,
ENGMGT3320,,,,,,,,,,,,,,
CIVENG5453,CIVENG4448/ARCHENG4448,ENGMGT3320,,,,,,,,,,,,
CIVENG5454,CIVENG4448/ARCHENG4448,ENGMGT3320,,,,,,,,,,,,
CIVENG5455,CIVENG4448/ARCHENG4448,ENGMGT3320,,,,,,,,,,,,
CIVENG5510,CIVENG3500,,,,,,,,,,,,,
CIVENG5513,CIVENG3500,,,,,,,,,,,,,
CIVENG5515,CIVENG3500,,,,,,,,,,,,,
CIVENG5605/ENVENG5605,ENVENG2601/CIVENG2601,CIVENG2602/ENVENG2602,,,,,,,,,,,,
CIVENG5619/ENVENG5619,CIVENG3615/ENVENG3615,,,,,,,,,,,,,
CIVENG5630/ENVENG5630,CIVENG3615/ENVENG3615,GEOENG5237,,,,,,,,,,,,
GEOENG5237,GEOENG3175,,,,,,,,,,,,,
ENVENG5635/CIVENG5635,CIVENG3615/ENVENG3615,,,,,,,,,,,,,
ENVENG5640/CIVENG5640,,,,,,,,,,,,,,
ENVENG5650/CIVENG5650,ENVENG2601/CIVENG2601,,,,,,,,,,,,,
CIVENG5660/ENVENG5660,CIVENG3330,,,,,,,,,,,,,
CIVENG5662/ENVENG5662,CIVENG3330,,,,,,,,,,,,,
ENVENG5670/CIVENG5670,ENVENG2601/CIVENG2601,,,,,,,,,,,,,
CIVENG5702,CIVENG2401,,,,,,,,,,,,,
CIVENG5715,CIVENG3715,,,,,,,,,,,,,
CIVENG5716,CIVENG3715,,,,,,,,,,,,,
CIVENG5744,CIVENG3715,,,,,,,,,,,,,
CIVENG5750/GEOENG5761/GEOPHYS5761,,,,,,,,,,,,,,
COMPENG1200,,,,,,,,,,,,,,
COMPENG2001,,,,,,,,,,,,,,
COMPENG3000,,,,,,,,,,,,,,
COMPENG3001,,,,,,,,,,,,,,
COMPENG3002,,,,,,,,,,,,,,
COMPENG3110/COMPSCI3803,COMPSCI1575,COMPENG2210/COMPENG2211,,,,,,,,,,,,
COMPSCI1575,COMPSCI1570/COMPSCI1580,,,,,,,,,,,,,
COMPENG3150,COMPSCI1570/COMPSCI1580,COMPENG2210/COMPENG2211,,,,,,,,,,,,
COMPENG3151,COMPENG3150,COMPSCI1570/COMPSCI1580,COMPENG2210/COMPENG2211,,,,,,,,,,,
COMPENG4000,,,,,,,,,,,,,,
COMPENG4001,,,,,,,,,,,,,,
COMPENG4096,ENGLISH1160,ENGLISH3560,COMPENG3110/COMPSCI3803,COMPSCI1575,COMPENG3150,COMPENG3151,ELECENG2200,,,,,,,
ELECENG2200,PHYSICS2135,ELECENG2100,ELECENG2101,,,,,,,,,,,
COMPENG4097,SPMS1185,STAT3117,STAT3115,COMPENG4096,STAT5643,,,,,,,,,
STAT5643,MATH2222,,,,,,,,,,,,,
COMPENG4099,,,,,,,,,,,,,,
COMPENG5000,,,,,,,,,,,,,,
COMPENG5001,,,,,,,,,,,,,,
COMPENG5040,,,,,,,,,,,,,,
COMPENG5085,,,,,,,,,,,,,,
COMPENG5099,,,,,,,,,,,,,,
COMPENG5110/COMPSCI5803,COMPENG3150,COMPSCI2500,,,,,,,,,,,,
COMPSCI2500,MATH1214,MATH1211,MATH1208,COMPSCI1575,COMPSCI1200,,,,,,,,,
COMPENG5120,COMPENG3150,COMPENG3151,,,,,,,,,,,,
COMPENG5130,COMPENG5110/COMPSCI5803,,,,,,,,,,,,,
COMPENG5151,COMPENG3150,COMPENG5110/COMPSCI5803,,,,,,,,,,,,
COMPENG5160,COMPENG3150,,,,,,,,,,,,,
COMPSCI5205/COMPENG5170,COMPENG3150,COMPSCI3800,,,,,,,,,,,,
COMPSCI3800,COMPSCI1575,COMPENG2210/COMPENG2211,,,,,,,,,,,,
COMPENG5210,ELECENG2200,COMPENG2210/COMPENG2211,,,,,,,,,,,,
COMPENG5220,COMPENG2210/COMPENG2211,,,,,,,,,,,,,
COMPENG5230/ELECENG5250,COMPENG2210/COMPENG2211,,,,,,,,,,,,,
COMPENG5310/ELECENG5810/SYSENG5211,,,,,,,,,,,,,,
COMPSCI5408/COMPENG5320,STAT3113,STAT3117,STAT3115,STAT5643,COMPSCI2500,MATH3108,,,,,,,,
MATH3108,MATH2222,MATH1215,MATH1221,,,,,,,,,,,
COMPENG5410,STAT3117,STAT3115,COMPENG3150,STAT5643,,,,,,,,,,
COMPENG5420,COMPENG5410,COMPSCI5600,,,,,,,,,,,,
COMPSCI5600,COMPSCI3610,,,,,,,,,,,,,
SYSENG5323/COMPENG5430/ELECENG5430,COMPENG3150,,,,,,,,,,,,,
ELECENG5450/COMPENG5450,ELECENG3430/ELECENG3431,,,,,,,,,,,,,
ELECENG5460/COMPENG5460,ELECENG3430/ELECENG3431,,,,,,,,,,,,,
COMPENG5510,COMPENG2210/COMPENG2211,,,,,,,,,,,,,
COMPENG5610,ELECENG3410,,,,,,,,,,,,,
ELECENG3410,ELECENG2120,,,,,,,,,,,,,
ELECENG5620/COMPENG5620,ELECENG3600,COMPENG3150,,,,,,,,,,,,
PHILOS4354/COMPENG5803/COMPSCI5203/MATH5154,COMPSCI2500,PHILOS3254,MATH5105,COMPENG2210/COMPENG2211,,,,,,,,,,
PHILOS3254,COMPSCI1200,COMPENG2210/COMPENG2211,,,,,,,,,,,,
MATH5105,MATH3108,MATH3109,,,,,,,,,,,,
COMPSCI5403/COMPENG5880/ELECENG5880,COMPSCI1575,MATH3108,,,,,,,,,,,,
COMPSCI1000,,,,,,,,,,,,,,
COMPSCI1001,,,,,,,,,,,,,,
COMPSCI1010,,,,,,,,,,,,,,
COMPSCI1200,MATH1214,MATH1211,COMPSCI1500,MATH1208,MATH1210,MATH1140,MATH1120,COMPSCI1570/COMPSCI1580,,,,,,
MATH1210,MATH1140,MATH1120,,,,,,,,,,,,
MATH1140,,,,,,,,,,,,,,
MATH1120,,,,,,,,,,,,,,
COMPSCI1585,COMPSCI1575,,,,,,,,,,,,,
COMPSCI1911,,,,,,,,,,,,,,
COMPSCI1980,COMPSCI1970,,,,,,,,,,,,,
COMPSCI2000,,,,,,,,,,,,,,
COMPSCI2001,,,,,,,,,,,,,,
COMPSCI2002,,,,,,,,,,,,,,
COMPSCI2200,COMPSCI1575,COMPSCI1200,,,,,,,,,,,,
COMPSCI2300,COMPSCI1575,,,,,,,,,,,,,
COMPSCI2501,COMPSCI1570/COMPSCI1580,,,,,,,,,,,,,
COMPSCI2889,COMPSCI1575,COMPSCI1200,,,,,,,,,,,,
COMPSCI3000,,,,,,,,,,,,,,
COMPSCI3001,,,,,,,,,,,,,,
COMPSCI3010,,,,,,,,,,,,,,
COMPSCI3100,COMPSCI2500,,,,,,,,,,,,,
COMPSCI3200,MATH1215,MATH1221,,,,,,,,,,,,
COMPSCI3402,STAT3113,STAT3117,STAT3115,COMPSCI1500,STAT5643,COMPSCI2300,,,,,,,,
COMPSCI3500,COMPSCI2200,,,,,,,,,,,,,
COMPSCI3601,COMPSCI3800,,,,,,,,,,,,,
COMPSCI3610,COMPSCI3800,,,,,,,,,,,,,
COMPSCI4000,,,,,,,,,,,,,,
COMPSCI4001,,,,,,,,,,,,,,
COMPSCI4010,,,,,,,,,,,,,,
COMPSCI4090,COMPSCI2500,COMPSCI2300,COMPSCI3610,,,,,,,,,,,
COMPSCI4091,COMPSCI4090,IST5168/PHILOS4368,COMPSCI4610,PHILOS4340,PHILOS3225,PHILOS3235,,,,,,,,
IST5168/PHILOS4368,,,,,,,,,,,,,,
COMPSCI4610,COMPSCI3610,,,,,,,,,,,,,
PHILOS4340,,,,,,,,,,,,,,
PHILOS3225,,,,,,,,,,,,,,
PHILOS3235,,,,,,,,,,,,,,
COMPSCI4096,COMPSCI3100,,,,,,,,,,,,,
COMPSCI4097,COMPSCI4091,COMPSCI4096,,,,,,,,,,,,
COMPSCI4099,,,,,,,,,,,,,,
COMPSCI4489,COMPSCI1575,,,,,,,,,,,,,
COMPSCI4601,COMPSCI3800,,,,,,,,,,,,,
COMPSCI4700,,,,,,,,,,,,,,
COMPSCI5000,,,,,,,,,,,,,,
COMPSCI5001,,,,,,,,,,,,,,
COMPSCI5040,,,,,,,,,,,,,,
COMPSCI5099,,,,,,,,,,,,,,
COMPSCI5100,COMPSCI3100,,,,,,,,,,,,,
COMPSCI5101,COMPSCI2500,,,,,,,,,,,,,
COMPSCI5102,COMPSCI2500,,,,,,,,,,,,,
COMPSCI5200,COMPSCI2500,,,,,,,,,,,,,
COMPSCI5201,COMPSCI1575,MATH3108,COMPSCI3200,,,,,,,,,,,
COMPSCI5202,COMPSCI5201,,,,,,,,,,,,,
COMPSCI5204/STAT5346,MATH2222,STAT3113,STAT3111,STAT3117,STAT3115,STAT5643,,,,,,,,
COMPSCI5300,COMPSCI1200,COMPSCI2300,,,,,,,,,,,,
COMPSCI5400,COMPSCI2500,,,,,,,,,,,,,
COMPSCI5401,COMPSCI2500,,,,,,,,,,,,,
COMPSCI5402,STAT3113,STAT3117,STAT3115,STAT5643,COMPSCI2500,COMPSCI2300,,,,,,,,
COMPSCI5404,COMPSCI2500,MATH3108,,,,,,,,,,,,
COMPSCI5405,COMPSCI2500,,,,,,,,,,,,,
COMPSCI5406,COMPSCI2500,COMPSCI3200,,,,,,,,,,,,
COMPSCI5407,COMPSCI2500,MATH3108,,,,,,,,,,,,
COMPSCI5409,COMPSCI2500,,,,,,,,,,,,,
COMPSCI5420,STAT3113,STAT3117,STAT3115,STAT5643,COMPSCI2500,MATH3108,,,,,,,,
COMPSCI5500,COMPSCI2500,COMPSCI3500,,,,,,,,,,,,
COMPSCI5601,,,,,,,,,,,,,,
COMPSCI5602,COMPSCI2500,COMPSCI5200,,,,,,,,,,,,
COMPSCI5701,COMPSCI3100,COMPSCI4090,,,,,,,,,,,,
COMPSCI5800,COMPSCI2500,COMPSCI3800,,,,,,,,,,,,
COMPSCI5801,COMPSCI3800,,,,,,,,,,,,,
COMPSCI5802,COMPSCI2500,COMPSCI3800,,,,,,,,,,,,
ECON1000,,,,,,,,,,,,,,
ECON1001,,,,,,,,,,,,,,
ECON1100,,,,,,,,,,,,,,
ECON1200,,,,,,,,,,,,,,
ECON2000,,,,,,,,,,,,,,
ECON2001,,,,,,,,,,,,,,
ECON2100,ECON1100,ECON1200,,,,,,,,,,,,
ECON2114,ECON1100,ECON1200,,,,,,,,,,,,
ECON2200,ECON1100,ECON1200,,,,,,,,,,,,
ECON3000,,,,,,,,,,,,,,
ECON3001,,,,,,,,,,,,,,
ECON3300,STAT3113,STAT1115,STAT3111,STAT3117,STAT3115,ECON1100,ECON1200,,,,,,,
ECON3333,STAT3113,STAT1115,STAT3111,STAT3117,STAT3115,ECON1100,ECON1200,,,,,,,
MINENG3512/ECON3512,ECON1100,ECON1200,,,,,,,,,,,,
ECON3810,ECON1100,,,,,,,,,,,,,
ECON3830,ECON1100,ECON1200,,,,,,,,,,,,
ECON3880,ECON1100,ECON1200,,,,,,,,,,,,
ECON4000,,,,,,,,,,,,,,
ECON4001,,,,,,,,,,,,,,
ECON4010,,,,,,,,,,,,,,
ECON4085,,,,,,,,,,,,,,
ECON4120,,,,,,,,,,,,,,
ECON4130,ECON1100,ECON1200,,,,,,,,,,,,
ECON4230,ECON2200,,,,,,,,,,,,,
ECON4300,STAT3113,STAT1115,STAT3111,STAT3117,STAT3115,STAT5643,MATH1140,ECON1100,ECON1200,,,,,
ECON4310,MATH1208,ECON2100,ECON2200,,,,,,,,,,,
ECON4350/STAT5755,STAT5643,STAT5644,,,,,,,,,,,,
STAT5644,STAT5643,,,,,,,,,,,,,
ECON4383,ECON1100,ECON1200,,,,,,,,,,,,
ECON4410,ECON2100,,,,,,,,,,,,,
ECON4430,ECON1100,,,,,,,,,,,,,
MINENG4523/ECON4440,ECON1100,,,,,,,,,,,,,
MINENG4512/ECON4512,,,,,,,,,,,,,,
ECON4538,STAT3111,ECON1100,ECON1200,ECON3300,,,,,,,,,,
ECON4540/MINENG4524,ECON1100,ECON1200,,,,,,,,,,,,
ECON4641,,,,,,,,,,,,,,
ECON4642,,,,,,,,,,,,,,
ECON4643,,,,,,,,,,,,,,
ECON4710,ECON2100,,,,,,,,,,,,,
ECON4720,ECON2200,,,,,,,,,,,,,
ECON4730,ECON2100,ECON2200,,,,,,,,,,,,
ECON4820,ECON2100,ECON2200,,,,,,,,,,,,
ECON4860,,,,,,,,,,,,,,
ECON5000,,,,,,,,,,,,,,
ECON5001,,,,,,,,,,,,,,
ECON5010,,,,,,,,,,,,,,
ECON5120,,,,,,,,,,,,,,
