ACCT200,ECON112,,,,,,,,,,,,,,,AND,ACCT,3
CE415L,CE315,,,,,,,,,,,,,,,AND,CE,5
CE416,CE354/354L,,,,,,,,,,,,,,,AND,CE,5
CE435,CE343,CE354/354L,,,,,,,,,,,,,,AND,CE,5
CE441,CE343,,,,,,,,,,,,,,,AND,CE,5
CE443,CE343,,,,,,,,,,,,,,,AND,CE,5
CE445,CE343,,,,,,,,,,,,,,,AND,CE,5
CE446,CE445,,,,,,,,,,,,,,,AND,CE,5
CE449,CE343,,,,,,,,,,,,,,,AND,CE,5
CE455,CE354/354L,,,,,,,,,,,,,,,AND,CE,5
CE457,CE354/354L,,,,,,,,,,,,,,,AND,CE,5
CE458,CE354/354L,,,,,,,,,,,,,,,AND,CE,5
CE459,CE354/354L,,,,,,,,,,,,,,,AND,CE,5
CE460,CE315,CE376,,,,,,,,,,,,,,AND,CE,5
CE474,CE376,,,,,,,,,,,,,,,AND,CE,5
CE475,CE376,,,,,,,,,,,,,,,AND,CE,5
CE476,CE376,,,,,,,,,,,,,,,AND,CE,5
CE480,CE380,,,,,,,,,,,,,,,AND,CE,5
CE482,CE416,,,,,,,,,,,,,,,AND,CE,5
CE486,CE380,,,,,,,,,,,,,,,AND,CE,5
CE487,CE380,,,,,,,,,,,,,,,AND,CE,5
CE488,CE380,,,,,,,,,,,,,,,AND,CE,5
CE491,,,,,,,,,,,,,,,,AND,CE,5
CE492,,,,,,,,,,,,,,,,AND,CE,5
CE493,CE343,CE354/354L,CE460,CE380,,,,,,,,,,,,AND,CE,5
CHEM111,,,,,,,,,,,,,,,,AND,CHEM,8
CHEM113,,,,,,,,,,,,,,,,AND,CHEM,8
CHEM120A/124A,,,,,,,,,,,,,,,,AND,CHEM,8
CHEM120B/124B,CHEM120A/124A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM120N/124N,,,,,,,,,,,,,,,,AND,CHEM,8
CHEM121A/125A,CHEM113,MATH125,,,,,,,,,,,,,,OR,CHEM,8
CHEM121B/125B,CHEM121A/125A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM131/135,CHEM113,MATH125,,,,,,,,,,,,,,AND,CHEM,8
CHEM196,CHEM121B/125B,,,,,,,,,,,,,,,AND,CHEM,8
CHEM241A,CHEM121B/125B,,,,,,,,,,,,,,,AND,CHEM,8
CHEM241B,CHEM241A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM245,CHEM241B,,,,,,,,,,,,,,,AND,CHEM,8
CHEM296,CHEM121B/125B,CHEM121B/125B,,,,,,,,,,,,,,AND,CHEM,8
CHEM300,,,,,,,,,,,,,,,,AND,CHEM,8
CHEM331/335,CHEM121B/125B,,,,,,,,,,,,,,,AND,CHEM,8
CHEM345,CHEM245,,,,,,,,,,,,,,,AND,CHEM,8
CHEM351,CHEM241B,,,,,,,,,,,,,,,AND,CHEM,8
CHEM352,CHEM351,,,,,,,,,,,,,,,AND,CHEM,8
CHEM361A/365A,MATH152,CHEM121B/125B,CHEM300,PHYS132/132L,,,,,,,,,,,,AND,CHEM,8
CHEM361B/365B,CHEM361A/365A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM396,,,,,,,,,,,,,,,,AND,CHEM,8
CHEM410,CHEM451A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM411,CHEM361A/365A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM415,CHEM411,,,,,,,,,,,,,,,AND,CHEM,8
CHEM419,CHEM361A/365A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM431,CHEM331/335,CHEM361A/365A,,,,,,,,,,,,,,AND,CHEM,8
CHEM432,CHEM331/335,CHEM361A/365A,,,,,,,,,,,,,,AND,CHEM,8
CHEM435,CHEM431,,,,,,,,,,,,,,,AND,CHEM,8
CHEM439,CHEM331/335,CHEM361A/365A,,,,,,,,,,,,,,AND,CHEM,8
CHEM441,CHEM241B,CHEM361B/365B,,,,,,,,,,,,,,AND,CHEM,8
CHEM444,CHEM241B,,,,,,,,,,,,,,,AND,CHEM,8
CHEM445,CHEM241B,,,,,,,,,,,,,,,AND,CHEM,8
CHEM446,CHEM241B,CHEM361B/365B,,,,,,,,,,,,,,AND,CHEM,8
CHEM449,CHEM241B,CHEM361A/365A,,,,,,,,,,,,,,AND,CHEM,8
CHEM451A,CHEM241B,CHEM300,,,,,,,,,,,,,,AND,CHEM,8
CHEM451B/455,CHEM451A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM451C,CHEM451B/455,,,,,,,,,,,,,,,AND,CHEM,8
CHEM459,CHEM361A/365A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM461A,PHYS132/132L,PHYS142/152/152L,MATH150,CHEM451B/455,MATH145,,,,,,,,,,,AND,CHEM,8
CHEM461B,CHEM461A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM465,CHEM461A,,,,,,,,,,,,,,,AND,CHEM,8
CHEM469,CHEM361B/365B,,,,,,,,,,,,,,,AND,CHEM,8
CHEM471,CHEM120A/124A,CHEM120B/124B,BIOL151,,,,,,,,,,,,,AND,CHEM,8
CHEM479,CHEM241B,,,,,,,,,,,,,,,AND,CHEM,8
CHEM480,,,,,,,,,,,,,,,,AND,CHEM,8
CHEM481,CHEM480,,,,,,,,,,,,,,,AND,CHEM,8
CHEM482,CHEM481,,,,,,,,,,,,,,,AND,CHEM,8
CHEM483,CHEM482,,,,,,,,,,,,,,,AND,CHEM,8
CHEM484/485,CHEM483,,,,,,,,,,,,,,,AND,CHEM,8
CHEM494,,,,,,,,,,,,,,,,AND,CHEM,8
CHEM496,,,,,,,,,,,,,,,,AND,CHEM,8
CHEM499,,,,,,,,,,,,,,,,AND,CHEM,8
CHIN101,,,,,,,,,,,,,,,,AND,CHIN,1
CHIN102,CHIN101,,,,,,,,,,,,,,,AND,CHIN,1
CHIN201,CHIN102,,,,,,,,,,,,,,,AND,CHIN,1
CHIN202,CHIN201,,,,,,,,,,,,,,,AND,CHIN,1
CHIN301,CHIN202,,,,,,,,,,,,,,,AND,CHIN,1
CHIN302,CHIN301,,,,,,,,,,,,,,,AND,CHIN,1
CI301/CI316/SPE440,,,,,,,,,,,,,,,,AND,CI,4
CI314,,,,,,,,,,,,,,,,AND,CI,4
CI315A,CI200,CIED100,EPFR320,EPFR315,,,,,,,,,,,,AND,CI,4
CI315B,CI315A,HED370,,,,,,,,,,,,,,OR,CI,4
CI301/CI316/SPE440,CI301/CI316/SPE440,,,,,,,,,,,,,,,AND,CI,4
CI317,CI301/CI316/SPE440,,,,,,,,,,,,,,,AND,CI,4
CI323,CI301/CI316/SPE440,,,,,,,,,,,,,,,AND,CI,4
CI343,,,,,,,,,,,,,,,,AND,CI,4
CI352A,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352B,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352C,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352D,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352E,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352F,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352G,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352H,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352I,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352J,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352L,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352M,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352N,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352O,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352P,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352Q,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI352T,CI200,CIED100,,,,,,,,,,,,,,OR,CI,4
CI388,,,,,,,,,,,,,,,,AND,CI,4
CI398,,,,,,,,,,,,,,,,AND,CI,4
CI407,,,,,,,,,,,,,,,,AND,CI,4
CI410,,,,,,,,,,,,,,,,AND,CI,4
CI413,,,,,,,,,,,,,,,,AND,CI,4
CI414,CI301/CI316/SPE440,CI317,CI323,,,,,,,,,,,,,AND,CI,4
CI416,,,,,,,,,,,,,,,,AND,CI,4
CI421,CI301/CI316/SPE440,CI410,,,,,,,,,,,,,,OR,CI,4
CI422,CI315A,CI410,,,,,,,,,,,,,,AND,CI,4
CI424,,,,,,,,,,,,,,,,AND,CI,4
CI426,CI301/CI316/SPE440,CI317,,,,,,,,,,,,,,AND,CI,4
CI433A,,,,,,,,,,,,,,,,AND,CI,4
CI433B,,,,,,,,,,,,,,,,AND,CI,4
CI433C,,,,,,,,,,,,,,,,AND,CI,4
CI433D,,,,,,,,,,,,,,,,AND,CI,4
CI433E,,,,,,,,,,,,,,,,AND,CI,4
CI433F,,,,,,,,,,,,,,,,AND,CI,4
CI433G,,,,,,,,,,,,,,,,AND,CI,4
CI433H,,,,,,,,,,,,,,,,AND,CI,4
CI433I,,,,,,,,,,,,,,,,AND,CI,4
CI433J,,,,,,,,,,,,,,,,AND,CI,4
CI433K,,,,,,,,,,,,,,,,AND,CI,4
CI433L,,,,,,,,,,,,,,,,AND,CI,4
CI433M,,,,,,,,,,,,,,,,AND,CI,4
CI433N,,,,,,,,,,,,,,,,AND,CI,4
CI434,CI317,,,,,,,,,,,,,,,AND,CI,4
CI440,,,,,,,,,,,,,,,,AND,CI,4
CI447,,,,,,,,,,,,,,,,AND,CI,4
CI450,,,,,,,,,,,,,,,,AND,CI,4
CI451A,,,,,,,,,,,,,,,,AND,CI,4
CI451B,,,,,,,,,,,,,,,,AND,CI,4
CI451C,,,,,,,,,,,,,,,,AND,CI,4
CI451D,,,,,,,,,,,,,,,,AND,CI,4
CI452,,,,,,,,,,,,,,,,AND,CI,4
CI471,,,,,,,,,,,,,,,,AND,CI,4
CI490A,,,,,,,,,,,,,,,,AND,CI,4
CI490B,,,,,,,,,,,,,,,,AND,CI,4
CI490C,,,,,,,,,,,,,,,,AND,CI,4
CI490D,,,,,,,,,,,,,,,,AND,CI,4
CI490E,,,,,,,,,,,,,,,,AND,CI,4
CI490F,,,,,,,,,,,,,,,,AND,CI,4
CI490G,,,,,,,,,,,,,,,,AND,CI,4
CI490H,,,,,,,,,,,,,,,,AND,CI,4
CI490I,,,,,,,,,,,,,,,,AND,CI,4
CI490J,,,,,,,,,,,,,,,,AND,CI,4
CI490K,,,,,,,,,,,,,,,,AND,CI,4
CI490L,,,,,,,,,,,,,,,,AND,CI,4
CI490M,,,,,,,,,,,,,,,,AND,CI,4
CI490N,,,,,,,,,,,,,,,,AND,CI,4
CI495,,,,,,,,,,,,,,,,AND,CI,4
CIED100,,,,,,,,,,,,,,,,AND,CIED,4
CIED302/312,CIED310,,,,,,,,,,,,,,,AND,CIED,4
CIED303/313,CIED302/312,,,,,,,,,,,,,,,AND,CIED,4
CIED304/442,CIED303/313,CIED321,,,,,,,,,,,,,,AND,CIED,4
CIED310,,,,,,,,,,,,,,,,AND,CIED,4
CIED311,,,,,,,,,,,,,,,,AND,CIED,4
CIED314,CIED310,,,,,,,,,,,,,,,AND,CIED,4
CIED315,CIED301,CIED310,CIED311,,,,,,,,,,,,,AND,CIED,4
CIED316,,,,,,,,,,,,,,,,AND,CIED,4
CIED317,,,,,,,,,,,,,,,,AND,CIED,4
CIED318,,,,,,,,,,,,,,,,AND,CIED,4
CIED319A/B,,,,,,,,,,,,,,,,AND,CIED,4
CIED320,,,,,,,,,,,,,,,,AND,CIED,4
CIED321,CIED302/312,,,,,,,,,,,,,,,AND,CIED,4
CIED322,CIED302/312,,,,,,,,,,,,,,,AND,CIED,4
CIED323,,,,,,,,,,,,,,,,AND,CIED,4
CIED330,,,,,,,,,,,,,,,,AND,CIED,4
CIED331,,,,,,,,,,,,,,,,AND,CIED,4
CIED332,,,,,,,,,,,,,,,,AND,CIED,4
CIED407,CIED304/442,,,,,,,,,,,,,,,AND,CIED,4
CIED416,,,,,,,,,,,,,,,,AND,CIED,4
CIED417,,,,,,,,,,,,,,,,AND,CIED,4
CIED418,,,,,,,,,,,,,,,,AND,CIED,4
CIED424,,,,,,,,,,,,,,,,AND,CIED,4
CIED425,CIED303/313,CIED322,CIED323,,,,,,,,,,,,,AND,CIED,4
CIED426,CIED303/313,CIED322,,,,,,,,,,,,,,AND,CIED,4
CIED427,,,,,,,,,,,,,,,,AND,CIED,4
CIED428,,,,,,,,,,,,,,,,AND,CIED,4
CIED433,,,,,,,,,,,,,,,,AND,CIED,4
CIED441,,,,,,,,,,,,,,,,AND,CIED,4
CIED443,CIED303/313,CIED321,,,,,,,,,,,,,,AND,CIED,4
CIED451,CIED304/442,CIED441,CIED443,,,,,,,,,,,,,AND,CIED,4
CIED452,,,,,,,,,,,,,,,,AND,CIED,4
CIED455B,CIED456,,,,,,,,,,,,,,,AND,CIED,4
CIED455D,CIED456,,,,,,,,,,,,,,,AND,CIED,4
CIED455F,CIED456,,,,,,,,,,,,,,,AND,CIED,4
CIED455G,CIED456,,,,,,,,,,,,,,,AND,CIED,4
CIED455I,CIED456,,,,,,,,,,,,,,,AND,CIED,4
CIED455J,CIED456,,,,,,,,,,,,,,,AND,CIED,4
CIED455L,CIED456,,,,,,,,,,,,,,,AND,CIED,4
CIED455N,CIED456,,,,,,,,,,,,,,,AND,CIED,4
CIED455T,CIED456,,,,,,,,,,,,,,,AND,CIED,4
CIED456,,,,,,,,,,,,,,,,AND,CIED,4
CIED457,,,,,,,,,,,,,,,,AND,CIED,4
CIED458,,,,,,,,,,,,,,,,AND,CIED,4
CIED459,,,,,,,,,,,,,,,,AND,CIED,4
CIED460,,,,,,,,,,,,,,,,AND,CIED,4
CIED461,,,,,,,,,,,,,,,,AND,CIED,4
CIED462,,,,,,,,,,,,,,,,AND,CIED,4
CIED463,CIED460,CIED461,CIED462,,,,,,,,,,,,,AND,CIED,4
CJ111,,,,,,,,,,,,,,,,AND,CJ,6
CJ202,CJ111,,,,,,,,,,,,,,,AND,CJ,6
CJ205,,,,,,,,,,,,,,,,AND,CJ,6
CJ206,CJ111,,,,,,,,,,,,,,,AND,CJ,6
CJ207,CJ202,,,,,,,,,,,,,,,OR,CJ,6
CJ208,CJ111,,,,,,,,,,,,,,,AND,CJ,6
CJ273,CJ111,,,,,,,,,,,,,,,AND,CJ,6
CJ302,CJ111,,,,,,,,,,,,,,,AND,CJ,6
CJ303,CJ302,,,,,,,,,,,,,,,AND,CJ,6
CJ308,CJ208,,,,,,,,,,,,,,,AND,CJ,6
CJ311,,,,,,,,,,,,,,,,AND,CJ,6
CJ348,,,,,,,,,,,,,,,,AND,CJ,6
CJ357,,,,,,,,,,,,,,,,AND,CJ,6
CJ364,,,,,,,,,,,,,,,,AND,CJ,6
CJ365,,,,,,,,,,,,,,,,AND,CJ,6
CJ366,,,,,,,,,,,,,,,,AND,CJ,6
CJ367,,,,,,,,,,,,,,,,AND,CJ,6
CJ368,CJ273,CJ272,,,,,,,,,,,,,,OR,CJ,6
CJ380,,,,,,,,,,,,,,,,AND,CJ,6
CJ390,,,,,,,,,,,,,,,,AND,CJ,6
CJ396,,,,,,,,,,,,,,,,AND,CJ,6
CJ398,,,,,,,,,,,,,,,,AND,CJ,6
CJ401,,,,,,,,,,,,,,,,AND,CJ,6
CJ408,,,,,,,,,,,,,,,,AND,CJ,6
CJ410,,,,,,,,,,,,,,,,AND,CJ,6
CJ420,,,,,,,,,,,,,,,,AND,CJ,6
CJ450,CJ273,,,,,,,,,,,,,,,AND,CJ,6
CJ454,,,,,,,,,,,,,,,,AND,CJ,6
CJ464,,,,,,,,,,,,,,,,AND,CJ,6
CJ465,CJ273,,,,,,,,,,,,,,,AND,CJ,6
CJ488,CJ202,CJ206,CJ208,CJ273,CJ302,CJ366,,,,,,,,,,AND,CJ,6
CJ490,,,,,,,,,,,,,,,,AND,CJ,6
CMIS108,,,,,,,,,,,,,,,,AND,CMIS,3
CMIS130,,,,,,,,,,,,,,,,AND,CMIS,3
CMIS232,CMIS130,,,,,,,,,,,,,,,AND,CMIS,3
CMIS234,CMIS130,,,,,,,,,,,,,,,AND,CMIS,3
CMIS260,CMIS130,,,,,,,,,,,,,,,AND,CMIS,3
CMIS270,CMIS108,CMIS108,CS108,,,,,,,,,,,,,OR,CMIS,3
CMIS300,CMIS270,,,,,,,,,,,,,,,AND,CMIS,3
CMIS310,CMIS270,CMIS130,,,,,,,,,,,,,,AND,CMIS,3
CMIS342,ACCT210,CMIS108,,,,,,,,,,,,,,AND,CMIS,3
CMIS350,CMIS270,CMIS130,,,,,,,,,,,,,,AND,CMIS,3
CMIS351,CMIS130,POLS300,,,,,,,,,,,,,,OR,CMIS,3
CMIS352,MS251,,,,,,,,,,,,,,,AND,CMIS,3
CMIS422,CMIS310,,,,,,,,,,,,,,,AND,CMIS,3
CMIS424,CMIS310,,,,,,,,,,,,,,,AND,CMIS,3
CMIS426,CMIS310,,,,,,,,,,,,,,,AND,CMIS,3
CMIS427,CMIS310,MS251,,,,,,,,,,,,,,AND,CMIS,3
CMIS430,CMIS234,,,,,,,,,,,,,,,AND,CMIS,3
CMIS435,CMIS232,CMIS234,,,,,,,,,,,,,,OR,CMIS,3
CMIS455,CMIS450,CMIS350,,,,,,,,,,,,,,OR,CMIS,3
CMIS462,CMIS310,,,,,,,,,,,,,,,AND,CMIS,3
CMIS468,CMIS310,,,,,,,,,,,,,,,AND,CMIS,3
CMIS470,,,,,,,,,,,,,,,,AND,CMIS,3
CMIS488,,,,,,,,,,,,,,,,AND,CMIS,3
CMIS490,,,,,,,,,,,,,,,,AND,CMIS,3
CNST120,,,,,,,,,,,,,,,,AND,CNST,3
CNST199,,,,,,,,,,,,,,,,AND,CNST,3
CNST210,CNST120,MATH150,CHEM120A/124A,CHEM121A/125A,CHEM131/135,,,,,,,,,,,AND,CNST,3
CNST211,CNST120,MATH150,,,,,,,,,,,,,,AND,CNST,3
CNST241,MATH152,PHYS141/151/151L,,,,,,,,,,,,,,AND,CNST,3
CNST299/301/301L,CNST211,CNST241,CE242,,,,,,,,,,,,,AND,CNST,3
CNST321,PHYS141/151/151L,,,,,,,,,,,,,,,OR,CNST,3
CNST332,CNST210,PHYS141/151/151L,,,,,,,,,,,,,,AND,CNST,3
CNST341,CNST264,CNST210,CNST211,,,,,,,,,,,,,AND,CNST,3
CNST351,CNST210,CNST241,CE242,,,,,,,,,,,,,AND,CNST,3
CNST353,CNST210,,,,,,,,,,,,,,,AND,CNST,3
CNST399,,,,,,,,,,,,,,,,AND,CNST,3
CNST403,CNST341,CNST353,,,,,,,,,,,,,,AND,CNST,3
CNST411,CNST341,,,,,,,,,,,,,,,AND,CNST,3
CNST415,CNST341,,,,,,,,,,,,,,,AND,CNST,3
CNST422,,,,,,,,,,,,,,,,AND,CNST,3
CNST425,CNST211,,,,,,,,,,,,,,,AND,CNST,3
CNST432,CNST341,,,,,,,,,,,,,,,AND,CNST,3
CNST442,,,,,,,,,,,,,,,,AND,CNST,3
CNST451/451L,CNST341,CNST353,,,,,,,,,,,,,,AND,CNST,3
CNST452,CNST403,CNST451/451L,,,,,,,,,,,,,,AND,CNST,3
CNST461,STAT244,,,,,,,,,,,,,,,AND,CNST,3
CNST463,,,,,,,,,,,,,,,,AND,CNST,3
CNST464,CNST341,,,,,,,,,,,,,,,AND,CNST,3
CNST470,CNST341,,,,,,,,,,,,,,,AND,CNST,3
CNST495,CNST341,,,,,,,,,,,,,,,AND,CNST,3
CODE120,,,,,,,,,,,,,,,,AND,CODE,3
CODE121,CODE120,,,,,,,,,,,,,,,AND,CODE,3
CODE122,CODE121,,,,,,,,,,,,,,,AND,CODE,3
CODE123,CODE122,,,,,,,,,,,,,,,AND,CODE,3
CODE220,CODE123,,,,,,,,,,,,,,,AND,CODE,3
CODE221,CODE220,,,,,,,,,,,,,,,AND,CODE,3
CODE320,CODE221,,,,,,,,,,,,,,,AND,CODE,3
CODE420,CODE321,,,,,,,,,,,,,,,AND,CODE,3
CS108,,,,,,,,,,,,,,,,AND,CS,3
CS111,,,,,,,,,,,,,,,,AND,CS,3
CS140,MATH120,,,,,,,,,,,,,,,OR,CS,3
CS150,CS140,,,,,,,,,,,,,,,OR,CS,3
CS198,,,,,,,,,,,,,,,,AND,CS,3
CS199,,,,,,,,,,,,,,,,AND,CS,3
CS234,CS111,CS150,,,,,,,,,,,,,,AND,CS,3
CS240,CS150,,,,,,,,,,,,,,,AND,CS,3
CS286,CS150,,,,,,,,,,,,,,,AND,CS,3
CS298,,,,,,,,,,,,,,,,AND,CS,3
CS299,,,,,,,,,,,,,,,,AND,CS,3
CS314,CS286,,,,,,,,,,,,,,,AND,CS,3
CS321,CS234,STAT244,STAT380,,,,,,,,,,,,,AND,CS,3
CS325,CS150,CS234,,,,,,,,,,,,,,AND,CS,3
CS330,CS286,,,,,,,,,,,,,,,AND,CS,3
CS340,CS150,MATH224,MATH150,,,,,,,,,,,,,AND,CS,3
CS360,,,,,,,,,,,,,,,,AND,CS,3
CS382,MATH152,CS286,CS321,,,,,,,,,,,,,AND,CS,3
CS390,,,,,,,,,,,,,,,,AND,CS,3
CS398,,,,,,,,,,,,,,,,AND,CS,3
CS399,,,,,,,,,,,,,,,,AND,CS,3
CS423,CS330,,,,,,,,,,,,,,,AND,CS,3
CS425,CS340,CS314,CS325,CS360,,,,,,,,,,,,AND,CS,3
CS434,CS150,CS234,,,,,,,,,,,,,,AND,CS,3
CS438,CS340,,,,,,,,,,,,,,,AND,CS,3
CS447,CS340,CS314,,,,,,,,,,,,,,AND,CS,3
CS454,CS330,MATH224,,,,,,,,,,,,,,AND,CS,3
CS456,CS340,,,,,,,,,,,,,,,AND,CS,3
CS463,MATH224,CS447,,,,,,,,,,,,,,AND,CS,3
CS476,CS340,,,,,,,,,,,,,,,AND,CS,3
CS482,CS286,MATH152,CS150,,,,,,,,,,,,,AND,CS,3
CS490,,,,,,,,,,,,,,,,AND,CS,3
CS495,,,,,,,,,,,,,,,,AND,CS,3
CS499,CS425,,,,,,,,,,,,,,,AND,CS,3
DANC111,,,,,,,,,,,,,,,,AND,DANC,2
DANC114,,,,,,,,,,,,,,,,AND,DANC,2
DANC210A,DANC114,,,,,,,,,,,,,,,AND,DANC,2
DANC210B,DANC114,,,,,,,,,,,,,,,AND,DANC,2
DANC211A,,,,,,,,,,,,,,,,AND,DANC,2
DANC211B,,,,,,,,,,,,,,,,AND,DANC,2
DANC212A,,,,,,,,,,,,,,,,AND,DANC,2
DANC212B,,,,,,,,,,,,,,,,AND,DANC,2
DANC213,,,,,,,,,,,,,,,,AND,DANC,2
DANC214,,,,,,,,,,,,,,,,AND,DANC,2
